Country,Date,Time,Year,Site,Cluster,Plot,Latitude,Longitude,Altitude,Accuracy,Photo,SlopeDn,SlopeUp,MajLform,LformDes,PosTopoSeq,ArtSurface,VegCovLT40,PlotFlood,PlotCultMgd,Trees,Shrubs,Graminoids,Forbs,VegOther,Broadleaf,Needleleaf,Evergreen,Deciduous,WdCovRate1,WdCovRate2,WdCovRate3,WdCovRate4,HerbCovRate1,HerbCovRate2,HerbCovRate3,HerbCovRate4,HerbHeight,HerbAnnual,VegStrataDescr,SameLanduse90,LandOwnership,UseFoodBeverage,UseForage,UseTimberFuelwood,UseOther,LandUseHistory,RockCover1,RockCover2,RockCover3,RockCover4,Erosion1,Erosion2,Erosion3,Erosion4,SoilConservation,SWCStructures,SWCDescr,AugDepth1,AugDepth2,AugDepth3,AugDepth4,ShSuPlDe1,ShSuPlDe2,ShSuPlDe3,ShSuPlDe4,TrSuPlDe1,TrSuPlDe2,TrSuPlDe3,TrSuPlDe4,VegStructure,VegStructureOtherDescr,ImpactTreeCutting,ImpactAgric,ImpactGrazing,ImpactFire,ImpactUrban,ImpactIndustry,ImpactErosion,ImpactAlienVeg,ImpactCollecting,ImpactOther,ImpactOtherDescr,Notes,KEY,notes1,notes2,dom_landuse,other_landuse,rangel_data
Eswatini,"Jul 30, 2020",5:45:00 AM,2020,Ludzeludze,3,3,-26.3002,31.3295,754.3,5,media/1596105953071.jpg,8,2,sloping,low_gradient_hill,footslope,,no,no,no,no,no,yes,yes,,no,no,no,yes,0,0,0,0,5,5,5,5,03to08,yes,This plot is a grassland grasses covering the whole plot averaging between 0.3-0.8m.,yes,communal,no,yes,no,,This is a virgin land. Only used for grazing.,under5,under5,under5,under5,rill,none,none,none,,0,none,30,20,28,25,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,0,0,1,0,0,,,,Z7KSDLUD0EDBW0ZDDP98FAHPK,Cm: 80-110(110). Rangeland was done in this plot.,,pasture_rangeland,,yes
Eswatini,"Jul 15, 2020",5:19:00 AM,2020,Ludzeludze,3,4,-26.3028,31.3272,764.3,7,media/1594808395010.jpg,8,4,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,1,1,1,0,5,5,5,5,03to08,yes,A grass layer with average 50cm height is found in this plot.,yes,communal,no,yes,no,no,Virgin land,under5,under5,under5,under5,none,none,none,none,,0,none,55,58,49,55,0,0,0,0,0,0,0,0,grassland,,0,0,0,0,0,0,0,0,0,0,0,,uuid:263109ed-46af-4968-bdda-6bec39e1dce6,CM=50,,pasture_rangeland,,yes
Eswatini,"Jul 15, 2020",5:46:00 AM,2020,Ludzeludze,3,6,-26.3046,31.3272,789.7,6,media/1594810036513.jpg,8,4,sloping,mountainous_highland,midslope,,no,no,no,yes,no,yes,no,no,no,no,no,no,2,2,0,1,5,5,5,5,003to03,yes,Acacia mearnsii trees are found scattered/widely spaced. A grass layer is found underneath the tree canopy.,yes,communal,no,yes,no,no,Plot is used by grazing livestock.,under5,under5,under5,under5,none,none,none,none,,0,none,20,20,15,12,0,0,0,0,4,2,0,2,wooded_grassland,,0,0,2,0,0,0,0,0,0,0,0,,uuid:1411ae88-2fc2-4231-8b85-ae1983f71d0c,CM=20,,pasture_rangeland,,yes
Eswatini,"Jul 13, 2020",4:12:00 AM,2020,Ludzeludze,4,1,-26.285,31.3286,775.8,8,media/1594631583554.jpg,15,7,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No trees and shrubs,yes,government,no,yes,no,no,Plot is found in a grazing land,under5,under5,under5,under5,none,none,none,none,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,1,0,1,0,0,0,,,uuid:3fcf2b2b-a73e-4f1f-abc9-68b57b4f1ea3,Cm=20,,pasture_rangeland,,yes
Eswatini,"Jul 13, 2020",4:24:00 AM,2020,Ludzeludze,4,10,-26.2853,31.3268,780.4,8,media/1594632279897.jpg,11,9,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No shrubs and trees,yes,communal,no,yes,no,no,Virgin land,under5,under5,under5,under5,sheet,none,none,none,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,0,0,1,0,0,0,,,uuid:beee0568-e611-4781-b8b6-236c1accf4d1,Cm=30,,pasture_rangeland,,yes
Eswatini,"Jul 13, 2020",4:2:00 AM,2020,Ludzeludze,4,11,-26.285,31.3279,785.9,6,media/1594631061047.jpg,16,8,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,03to30,yes,No trees and shrubs. Low lying grasses.,yes,communal,no,yes,no,no,Plot is within a soccer field.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,2,0,1,0,0,0,,,uuid:b61bab2c-d303-41a3-9fa3-5708c40d2471,Cm=20,,pasture_rangeland,,yes
Eswatini,"Jul 29, 2020",5:5:00 AM,2020,Ludzeludze,4,12,-26.2843,31.3282,787.9,5,media/1596017202414.jpg,13,1,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,no,no,no,yes,0,0,0,0,4,4,3,2,03to30,yes,This plot is dominated by grasses covering the entire plot no trees and no shrubs.,yes,communal,no,yes,no,,This is a virgin land,under5,under5,under5,under5,rill,sheet,sheet,rill,,0,none,18,20,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,1,0,0,0,1,0,0,,,,E937CWGV7BRTIYEZ9SEBYBHK7,CM:0-20(20),,pasture_rangeland,,yes
Eswatini,"Jul 29, 2020",5:31:00 AM,2020,Ludzeludze,4,14,-26.2869,31.3275,766.6,4,media/1596018712555.jpg,20,5,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,no,no,no,no,0,0,0,0,1,1,1,1,03to30,yes,This plot consists of low lying grass with no trees and no shrubs.,yes,communal,no,yes,no,,This is a virgin land.,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,35,35,20,30,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,0,0,2,0,0,,,,51L27B8MT75YDYGHT22STN8FI,CM:20-50(40),,pasture_rangeland,,yes
Eswatini,"Jul 29, 2020",5:47:00 AM,2020,Ludzeludze,4,2,-26.2888,31.327,742.4,5,media/1596019715795.jpg,8,6,sloping,valley,bottomland,,no,yes,no,no,no,yes,yes,,no,yes,yes,yes,0,0,0,0,3,3,3,3,03to08,yes,"A perennial river cuts through the plot, mixture of grass,reed and other herbecious plants is distributed all over the plot.",yes,communal,yes,yes,no,,This is a virgin land,5-40,5-40,5-40,5-40,rill,gully,rill,rill,,0,none,50,50,50,50,0,0,0,0,0,0,0,0,freshwater_aquatic,,0,1,1,0,0,0,2,0,0,,,,NZIAZC8S6673KFW3F3Q4AL5KU,CM:  20-50(50),,pasture_rangeland,,no
Eswatini,"Jul 29, 2020",4:45:00 AM,2020,Ludzeludze,4,5,-26.2834,31.3293,762.1,4,media/1596015980460.jpg,17,7,sloping,mededium_gradient_mountain,midslope,,no,no,no,no,no,yes,yes,,no,no,no,no,0,0,0,0,4,5,5,2,003to03,yes,The plot is characterized by law  laying grasses averaging from 0.03-0.3m . it has no trees and no shrubs.,yes,communal,no,yes,no,,Virgin land used for grazing purpose.,5-40,5-40,over40,over40,rill,sheet,sheet,rill,,0,none,20,25,20,30,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,1,0,1,0,0,,,,ARHVMRG8QYVJ75NAXJ7CRI3QV,CM: 0-20,,pasture_rangeland,,yes
Eswatini,"Jul 13, 2020",4:34:00 AM,2020,Ludzeludze,4,6,-26.2849,31.3263,771.9,7,media/1594632881894.jpg,12,6,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No trees and shrubs,yes,government,no,yes,no,no,Virgin land used for graze land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,0,0,1,0,0,0,,,uuid:5018f4a7-085a-4722-ad12-1fc3c811293e,Cm=17,,pasture_rangeland,,yes
Eswatini,"Jul 13, 2020",4:50:00 AM,2020,Ludzeludze,4,7,-26.2852,31.3292,779.1,6,media/1594633877781.jpg,8,4,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No trees and shrubs,yes,communal,no,yes,no,no,Grazeland,under5,under5,under5,under5,none,none,none,none,,0,none,50,47,38,50,0,0,0,0,0,0,0,0,grassland,,0,0,3,0,0,0,0,0,0,0,,,uuid:9769024f-9f29-4180-b94a-fd9ed3810f68,Cm=50,,pasture_rangeland,,yes
Eswatini,"Jul 29, 2020",6:10:00 AM,2020,Ludzeludze,4,9,-26.2892,31.3259,741.7,5,media/1596021073058.jpg,8,6,sloping,low_gradient_hill,footslope,,no,no,yes,no,no,yes,yes,,no,yes,no,no,1,1,1,1,1,1,1,1,03to30,yes,This is a cropland maize is cultivated here,yes,communal,yes,yes,no,,This plot has been a cropland for maize for over 10 years.,under5,under5,under5,under5,none,none,none,none,,2,struc,20,45,45,40,0,0,0,0,0,0,0,0,cropland,,1,3,2,0,0,0,1,0,0,,,,XON16H535QX5EPEI0D0D5NSGF,CM:0-20(20),,annual_crop,,no
Eswatini,"Jul 23, 2020",4:21:00 AM,2020,Ludzeludze,5,1,-26.3463,31.3599,762.9,6,media/1595496121657.jpg,19,8,sloping,mountainous_highland,midslope,,no,no,no,yes,yes,no,no,no,yes,no,no,yes,4,4,4,4,2,2,3,3,003to03,yes,There is a mixture of trees and shrubs of the guava species.,yes,communal,yes,yes,no,no,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,55,43,38,50,3,3,2,0,4,4,2,3,bushland,,0,0,0,0,0,0,1,0,0,0,,,uuid:9a3f2278-d987-47b9-83da-6aefefb2a4fa,Cm=40,,pasture_rangeland,,no
Eswatini,"Jul 23, 2020",4:2:00 AM,2020,Ludzeludze,5,11,-26.3441,31.3614,778.8,6,media/1595494993682.jpg,13,9,sloping,mountainous_highland,midslope,,no,no,no,no,no,yes,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No tree and shrubs.,yes,communal,no,yes,no,no,It a rangeland.,under5,under5,under5,under5,none,none,none,none,,0,none,80,85,72,75,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,0,0,1,0,0,0,,,uuid:58e85248-b3bf-4329-9b10-fe74632dedaa,Cm=50,,pasture_rangeland,,no
Eswatini,"Jul 8, 2020",5:12:00 AM,2020,Ludzeludze,5,12,-26.3415,31.3527,838.6,5,media/1594203205347.jpg,14,3,sloping,medium_gradient_hill,ridge_crest,,no,no,no,no,no,yes,yes,,no,yes,no,yes,1,1,1,1,2,2,2,2,03to08,yes,"This plot is dominated by grass with few herbercious plants dotted around,no shrubs nor trees.",yes,communal,no,yes,no,,It has been a grazing land.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,45,47,30,40,0,0,0,0,0,0,0,0,grassland,,0,1,2,0,0,0,1,1,0,,,,C5KV5G53D2SJKYUPKNMGWZPFF,cm:20-50(43),,pasture_rangeland,,yes
Eswatini,"Jul 8, 2020",5:34:00 AM,2020,Ludzeludze,5,13,-26.3411,31.3533,826.4,4,media/1594204531683.jpg,18,4,steep,medium_gradient_hill,ridge_crest,,no,no,no,no,no,yes,yes,,no,yes,no,yes,1,1,1,1,2,2,2,2,03to08,yes,"This plot is dominated by grass with few herbecious plant's, no trees nor shrubs .",yes,communal,no,yes,no,,It has been a grazing land .,under5,under5,under5,under5,sheet,rill,sheet,rill,,0,none,20,15,18,33,0,0,0,0,0,0,0,0,grassland,,0,1,2,0,0,0,1,0,0,,,,X71CQFY2RHBDTLQWDLVQF93BI,CM:0-20(20),,pasture_rangeland,,yes
Eswatini,"Jul 23, 2020",4:26:00 AM,2020,Ludzeludze,5,14,-26.3468,31.3597,764.4,8,media/1595496408675.jpg,17,6,sloping,mountainous_highland,midslope,,no,no,no,yes,no,no,no,no,yes,no,yes,yes,4,4,4,4,2,2,2,2,003to03,yes,Water berry have grown tall such that their crowns interlock.,yes,communal,yes,no,no,no,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,18,15,0,0,0,0,5,5,3,4,Forest,,0,0,1,0,0,0,0,0,0,0,,,uuid:c3553ef6-c9ef-47b4-9cd1-93b6a0360676,Cm=20,,pasture_rangeland,,no
Eswatini,"Jul 23, 2020",4:11:00 AM,2020,Ludzeludze,5,15,-26.3463,31.3615,767.5,5,media/1595495516751.jpg,16,8,sloping,mountainous_highland,midslope,,no,no,no,no,yes,no,no,no,no,no,no,no,4,3,3,4,3,3,2,2,003to03,yes,There are psidium guajava that are distributed all over the plot.,yes,communal,no,yes,no,no,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,45,52,40,56,4,3,5,4,0,0,0,0,shrubland,,0,0,1,0,0,0,1,0,0,0,,,uuid:ed31069f-57e7-4c9a-b86f-c0058c390109,Cm=35,,pasture_rangeland,,no
Eswatini,"Jul 8, 2020",4:54:00 AM,2020,Ludzeludze,5,3,-26.343,31.3547,830.3,4,media/1594202133685.jpg,6,5,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,no,no,no,yes,1,1,1,1,1,1,1,1,003to03,yes,The plot was was being tilled with few grasses,yes,communal,yes,yes,no,,The plot has been a cropland since 1990. Nothing was grown in the last 12 months and the plot was found being tilled. Usually maize is grown and inorganic fertilizer is used. Crop rotation is also practised in the plot.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,3,struc,43,30,55,50,0,0,0,0,0,0,0,0,cropland,,0,2,0,0,0,0,1,0,0,,,,855R9M6GG5R72AXZQLM4RHIGW,CM: 20-50 (50),,annual_crop,,no
Eswatini,"Jul 8, 2020",4:31:00 AM,2020,Ludzeludze,5,5,-26.3393,31.3551,779.2,5,media/1594200755322.jpg,10,2,sloping,valley,footslope,,no,yes,no,yes,no,yes,yes,,yes,yes,yes,yes,2,1,1,1,5,5,5,5,03to30,yes,"The plot mostly has reeds,grasses, some shrublets and some few trees of umcozi",yes,communal,yes,yes,no,,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,50,52,30,47,0,0,0,0,2,0,0,1,freshwater_aquatic,,0,0,1,0,0,0,1,1,0,,,,0FU9MBRVCNRAW07KV27H6BBBX,Cm:20-50(42),,other,It is a wet land which is not  fenced off,no
Eswatini,"Jul 8, 2020",3:55:00 AM,2020,Ludzeludze,5,7,-26.3392,31.353,829.8,4,media/1594198605075.jpg,15,5,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,no,no,no,no,1,0,1,1,5,5,5,5,003to03,yes,The plot is characterized by grasses averaging from0.03-0.3m .,yes,communal,no,yes,no,,This is virgin grassland used primarily for grazing.,5-40,5-40,5-40,5-40,sheet,sheet,sheet,sheet,,0,none,20,20,20,10,0,0,0,0,0,0,0,0,grassland,,0,0,1,0,0,0,0,0,0,,,,VM1F2QT7K1LLP084GH4TIM9N9,CM: 0-20(18),,pasture_rangeland,,yes
Eswatini,"Jul 23, 2020",3:47:00 AM,2020,Ludzeludze,5,8,-26.3419,31.3605,751.2,5,media/1595494108717.jpg,14,8,sloping,mountainous_highland,midslope,,yes,yes,no,no,no,no,no,no,no,no,no,no,0,0,0,0,1,3,1,1,003to03,yes,No shrubs and trees.,yes,communal,no,no,no,no,Plot used to be a rangeland but has now been eroded and abandoned.,under5,under5,under5,under5,gully,sheet,rill,gully,,0,none,60,68,70,65,0,0,0,0,0,0,0,0,other,There is a gully that is forming.,0,0,3,0,0,0,3,0,0,0,,,uuid:e494e097-708e-430b-8bc6-b3c5cf3b1338,Cm=50,,pasture_rangeland,,no
Eswatini,"Aug 6, 2020",5:9:00 AM,2020,Ludzeludze,6,10,-26.3175,31.3529,839.4,5,media/1596708647756.jpg,22,8,steep,high_gradient_hill,midslope,,no,no,yes,no,yes,yes,yes,,yes,yes,no,yes,3,3,3,3,4,3,3,3,03to30,yes,The plot is a crop land with stalks. There at herbaceous plants and also grass averaging from 0.3-3.0m.few shrubs are also visible and some alien plants on the contours,yes,communal,yes,yes,no,,The plot has been a maize field.crop rotation and inter cropping is not practised.organic fertilizer is used together with inorganic fertilizer,under5,under5,under5,under5,rill,rill,sheet,sheet,,2,struc veg,28,18,25,30,0,4,2,0,0,0,0,0,cropland,,0,3,2,0,0,0,2,1,0,,,,696DJ0LJPP1VO5TWQZD6PK9HK,Cm:20-50(25),,annual_crop,,no
Eswatini,"Jul 14, 2020",4:50:00 AM,2020,Ludzeludze,6,11,-26.3219,31.3537,853.3,7,media/1594720239091.jpg,9,5,sloping,mountainous_highland,midslope,,no,no,no,no,no,yes,no,no,no,no,no,no,0,0,0,0,4,4,3,4,03to08,yes,No tress and shrubs.,yes,communal,no,yes,no,no,Plot is a cropland(maize field)no fertiliser used.,under5,under5,under5,under5,sheet,rill,rill,rill,,2,struc,59,76,70,68,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,1,0,0,0,,,uuid:87963ba6-faef-4754-baea-359cbcc12f30,CM=50,,annual_crop,,no
Eswatini,"Aug 6, 2020",5:45:00 AM,2020,Ludzeludze,6,14,-26.3175,31.3567,805.7,5,media/1596710756458.jpg,10,2,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,no,no,no,yes,0,0,0,0,4,4,3,2,08to30,yes,Maize is grown in this plot. Herbaceous plants and grass averaging from 0.8-0.3 is sparsely distributed around the plot.,yes,communal,yes,yes,no,,"Maize is grown, inter cropping is practised and organic fertilizers are applied.",under5,under5,under5,under5,rill,sheet,sheet,rill,,1,veg struc,20,18,20,20,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,0,1,0,,,,TF095HFP7FS90KVBO7INEWDSV,Cm: 20-50(25). Infiltration was measured.,,annual_crop,,no
Eswatini,"Jul 14, 2020",4:56:00 AM,2020,Ludzeludze,6,15,-26.3228,31.3528,846.9,7,media/1594720636686.jpg,8,4,sloping,mountainous_highland,midslope,,no,no,no,no,no,yes,no,no,no,no,no,yes,1,1,1,1,4,4,4,4,03to08,yes,No tress and shrubs.,yes,communal,yes,no,no,no,Maize field.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc,60,55,63,52,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,1,0,0,0,,,uuid:eb9d9044-7e08-4ef6-9fb6-815d06cf08f9,CM=40,,annual_crop,,no
Eswatini,"Aug 6, 2020",5:34:00 AM,2020,Ludzeludze,6,3,-26.3195,31.3534,866.7,4,media/1596710100087.jpg,13,5,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,no,no,,yes,yes,no,no,2,2,2,2,4,3,4,3,03to08,yes,This plot consists of mainly grasses averaging 0.3-0.8.,yes,communal,no,no,no,,This is a virgin land.,under5,under5,5-40,under5,rill,sheet,sheet,rill,,0,none,35,36,25,29,0,0,0,0,0,0,0,0,grassland,,1,0,1,0,1,0,2,0,0,,,,ULKQ8W2DSDVDWOHQQQ2W63YWQ,CM:20-50(32),,pasture_rangeland,,yes
Eswatini,"Jul 14, 2020",5:26:00 AM,2020,Ludzeludze,6,6,-26.3201,31.3517,877.1,6,media/1594722408045.jpg,12,6,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,yes,1,1,1,0,3,3,1,3,03to08,yes,No tress and shrubs.,yes,communal,yes,no,no,no,Maize field.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc,58,63,60,55,0,0,0,0,0,0,0,0,cropland,,0,3,2,0,0,0,1,0,0,0,,,uuid:4e80991d-960b-443a-a0e8-16cf4bc6af1c,CM=50,,annual_crop,,no
Eswatini,"Jul 14, 2020",4:28:00 AM,2020,Ludzeludze,6,7,-26.3231,31.3536,850.7,9,media/1594718941694.jpg,10,6,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,2,1,1,2,5,5,5,5,03to08,yes,Few shrublets are found scattered all over the plot.grass layer all over.,yes,communal,no,no,no,no,Grass land is found within a secured compound. It is not cultivated.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,50,50,50,45,0,0,0,0,0,0,0,0,grassland,,0,1,1,0,0,0,1,0,0,0,,,uuid:c2d91d32-b32b-4822-8b45-91d6cb434e38,CM=35,,pasture_rangeland,,yes
Eswatini,"Jul 14, 2020",3:53:00 AM,2020,Ludzeludze,6,9,-26.3237,31.351,836,9,media/1594716868557.jpg,8,4,sloping,mountainous_highland,midslope,,no,no,no,no,no,yes,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No tress and shrubs.,yes,communal,no,yes,no,no,This is grassland for the community.,under5,under5,under5,under5,none,none,none,none,,0,none,45,38,52,54,0,0,0,0,0,0,0,0,grassland,,0,0,2,0,0,0,0,0,0,0,,,uuid:97323216-5a2c-49fa-ad72-759c85dab635,CM=50,,pasture_rangeland,,yes
Eswatini,"Jul 8, 2020",4:34:00 AM,2020,Ludzeludze,7,11,-26.3102,31.3584,755.6,9,media/1594201049348.jpg,13,8,sloping,mountainous_highland,midslope,,yes,no,yes,no,no,no,no,no,no,no,no,no,0,2,0,0,2,2,2,1,03to08,yes,No tress and shrubs.,no,communal,yes,yes,no,no,Maize field.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc,40,30,47,35,0,0,0,0,0,0,0,0,cropland,,0,3,2,0,0,0,1,1,0,0,,,uuid:da631b7f-abca-4cc3-90f0-7e901ee99d03,CM=40,,annual_crop,,no
Eswatini,"Aug 4, 2020",3:43:00 AM,2020,Ludzeludze,7,12,-26.3074,31.36,759.5,4,media/1596530671050.jpg,11,4,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,yes,no,no,yes,1,1,1,1,3,3,3,1,03to08,yes,"This is a cropland (maize field),the are grasses of 0.3-0.8m and some alien species along the contours. Maize stalks are lying down.",yes,communal,yes,yes,no,,"This plot has been a cropland for over 30 years  ,maize has been the only crop cultivated .intercropping and crop rotation is not practised.artificial fertilizer is interused with organic fertilizer.",under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,veg struc,50,35,40,35,0,0,0,0,0,0,0,0,cropland,,0,3,2,0,1,0,2,2,0,,,,ZXFLI00B14S2MBINC3I4J7GDI,CM:20-50(50),,annual_crop,,no
Eswatini,"Jul 8, 2020",4:26:00 AM,2020,Ludzeludze,7,13,-26.3101,31.3566,777.8,6,media/1594200428494.jpg,12,6,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,yes,0,0,0,0,2,2,2,2,03to08,yes,No tress and shrubs.,no,communal,yes,no,no,no,Maize field.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,1,1,0,0,,,uuid:9fd43166-d0c2-4a15-af8c-ec587d1cda19,CM=35,,annual_crop,,no
Eswatini,"Jul 8, 2020",3:54:00 AM,2020,Ludzeludze,7,2,-26.3104,31.3581,763,10,media/1594198475903.jpg,14,8,sloping,mountainous_highland,midslope,,yes,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,03to08,yes,No tress and shrubs.,no,communal,yes,no,no,no,Maize field.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,struc,60,58,49,55,0,0,0,0,0,0,0,0,cropland,,0,3,2,0,1,0,1,0,0,0,,,uuid:3a6155ed-1eba-4c81-a6ac-75593261e420,CM=50,,annual_crop,,no
Eswatini,"Aug 4, 2020",5:2:00 AM,2020,Ludzeludze,7,4,-26.3099,31.353,871.3,5,media/1596535407780.jpg,12,4,sloping,medium_gradient_hill,midslope,,no,no,no,no,yes,yes,yes,,no,no,no,yes,3,3,3,3,3,3,3,3,03to08,yes,This plot was a cropland way back  4 years ago now it covered by herbs with grasses along the contours averaging at 0.3-0.8m.,no,communal,no,no,no,,It was a cropland 4 years ago.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,veg struc,30,20,25,20,0,3,2,0,0,0,0,0,cropland,,1,2,2,0,0,0,1,3,1,,,,NAH1IM35Q3QP3JDA7HCIOCLGR,CM:20-50(30),,annual_crop,,no
Eswatini,"Aug 4, 2020",3:53:00 AM,2020,Ludzeludze,7,5,-26.3081,31.3598,756.4,4,media/1596531252385.jpg,13,2,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,no,no,,no,no,no,yes,1,1,0,0,3,3,3,3,03to08,yes,"This plot is a recently harvested maize stalks on the ground, there are grasses averaging 0.3-0.8m along the contours as well as alien shrublets.",yes,communal,yes,yes,no,,"This plot has been cultivated for over 30 years. Monocropped maize in subplot 1,3and 4 the field in subplot 2 had ground nuts intercropped with maize inorganic fertilizer is used interchangeably with organic manure.",under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,veg struc,50,50,50,50,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,1,1,0,,,,IVHKR0BFFAZ3JKP4NY0OK8K8T,CM:20-50(50),,annual_crop,,no
Eswatini,"Jul 8, 2020",4:54:00 AM,2020,Ludzeludze,7,6,-26.3088,31.3578,757.1,8,media/1594202119938.jpg,12,6,sloping,mountainous_highland,midslope,,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,4,4,4,4,5,5,5,5,08to30,yes,Tall tress that have interlocking crowns.,yes,communal,no,yes,no,no,Virgin land.,under5,under5,under5,under5,rill,rill,rill,rill,,0,none,38,45,50,50,3,2,3,3,4,5,3,4,thicket,,1,0,1,0,0,0,1,0,0,0,,,uuid:eb2afaa8-b767-4282-b0da-b86ba22d2c27,CM=50,,other,Thicket,no
Eswatini,"Aug 4, 2020",3:24:00 AM,2020,Ludzeludze,7,8,-26.3073,31.3605,764.6,5,media/1596529526121.jpg,40,2,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,3,4,2,1,1,1,3,3,03to08,yes,"There's a mixture of trees and shrubs in subplot 1 and 2 with a crop field which is currently uncultivated. It has herbaceous alien vegetation averaging 0.3-0.8",yes,communal,yes,yes,no,,This is mostly virgin land with an adjacent crop field in subplot 3,under5,under5,under5,under5,gully,gully,sheet,sheet,,0,none,40,30,20,20,1,0,0,0,4,2,1,4,bushland,,0,1,1,0,1,0,2,1,1,,,,SDJPXTST3RWKKIFP41MU61I23,Cm: 20-50(50). There is a steep cliff created by gully erosion in subplot 1 and 2,,pasture_rangeland,,no
Eswatini,"Aug 6, 2020",3:55:00 AM,2020,Ludzeludze,7,9,-26.3055,31.3519,968,5,media/1596704135914.jpg,27,4,steep,mountainous_highland,ridge_crest,,no,no,no,no,no,yes,yes,,yes,no,no,no,1,1,1,1,5,5,5,5,003to03,yes,The plot is dominated by grasses averaging 0.03-0.3m,no,communal,no,yes,no,,This plot was recently transformed into a network tower location about 10 years ago. The grassland is still being used for grazing.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,1,0,1,2,1,1,0,,,,NDASFXIKN5H2QY3FH8VI0L46R,CM: 0-20 (20),,pasture_rangeland,,no
